graph_id,s,policy_type,start_node,policy_valid,status,worst_cost,terminated,steps
medium_n50_s4_a3_case10_seed52,4,baseline_bestcase,0,1,ok,81.318513,1,6
medium_n50_s4_a3_case10_seed52,4,baseline_worst_immediate,0,1,ok,65.617155,1,7
medium_n50_s4_a3_case10_seed52,4,vi,0,1,ok,50.786460,1,4
medium_n50_s4_a3_case11_seed53,4,baseline_nominal,0,1,ok,78.882926,1,7
medium_n50_s4_a3_case11_seed53,4,baseline_bestcase,0,1,ok,106.486336,1,8
medium_n50_s4_a3_case11_seed53,4,baseline_worst_immediate,0,1,ok,63.605019,1,7
medium_n50_s4_a3_case11_seed53,4,vi,0,1,ok,47.725679,1,6
medium_n50_s4_a3_case12_seed54,4,baseline_nominal,0,1,ok,59.254327,1,5
medium_n50_s4_a3_case12_seed54,4,baseline_bestcase,0,1,ok,60.793907,1,5
medium_n50_s4_a3_case12_seed54,4,baseline_worst_immediate,0,1,ok,110.707570,1,9
medium_n50_s4_a3_case12_seed54,4,vi,0,1,ok,57.006693,1,5
medium_n50_s4_a3_case13_seed55,4,baseline_nominal,0,1,ok,55.112607,1,6
medium_n50_s4_a3_case13_seed55,4,baseline_bestcase,0,1,ok,99.773540,1,8
medium_n50_s4_a3_case13_seed55,4,baseline_worst_immediate,0,1,ok,60.443195,1,7
medium_n50_s4_a3_case13_seed55,4,vi,0,1,ok,49.688360,1,6
medium_n50_s4_a3_case14_seed56,4,baseline_nominal,0,1,ok,91.690427,1,8
medium_n50_s4_a3_case14_seed56,4,baseline_bestcase,0,1,ok,90.809903,1,8
medium_n50_s4_a3_case14_seed56,4,baseline_worst_immediate,0,1,ok,85.310507,1,7
medium_n50_s4_a3_case14_seed56,4,vi,0,1,ok,60.334139,1,6
medium_n50_s4_a3_case15_seed57,4,baseline_nominal,0,1,ok,112.276385,1,8
medium_n50_s4_a3_case15_seed57,4,baseline_bestcase,0,1,ok,132.558199,1,10
medium_n50_s4_a3_case15_seed57,4,baseline_worst_immediate,0,1,ok,93.411817,1,10
medium_n50_s4_a3_case15_seed57,4,vi,0,1,ok,69.096771,1,6
medium_n50_s4_a3_case16_seed58,4,baseline_nominal,0,1,ok,79.912319,1,5
medium_n50_s4_a3_case16_seed58,4,baseline_bestcase,0,1,ok,101.289488,1,7
medium_n50_s4_a3_case16_seed58,4,baseline_worst_immediate,0,1,ok,78.698221,1,7
medium_n50_s4_a3_case16_seed58,4,vi,0,1,ok,62.348559,1,4
medium_n50_s4_a3_case17_seed59,4,baseline_nominal,0,1,ok,108.501309,1,9
medium_n50_s4_a3_case17_seed59,4,baseline_bestcase,0,1,ok,81.405451,1,6
medium_n50_s4_a3_case17_seed59,4,baseline_worst_immediate,0,1,ok,108.032824,1,9
medium_n50_s4_a3_case17_seed59,4,vi,0,1,ok,65.609015,1,6
medium_n50_s4_a3_case18_seed60,4,baseline_nominal,0,1,ok,94.357693,1,6
medium_n50_s4_a3_case18_seed60,4,baseline_bestcase,0,1,ok,83.238144,1,8
medium_n50_s4_a3_case18_seed60,4,baseline_worst_immediate,0,1,ok,81.497147,1,8
medium_n50_s4_a3_case18_seed60,4,vi,0,1,ok,59.853274,1,8
medium_n50_s4_a3_case19_seed61,4,baseline_nominal,0,1,ok,73.847915,1,7
medium_n50_s4_a3_case19_seed61,4,baseline_bestcase,0,1,ok,66.389503,1,4
medium_n50_s4_a3_case19_seed61,4,baseline_worst_immediate,0,1,ok,68.480013,1,8
medium_n50_s4_a3_case19_seed61,4,vi,0,1,ok,60.735370,1,7
medium_n50_s4_a3_case1_seed43,4,baseline_nominal,0,1,ok,95.885437,1,8
medium_n50_s4_a3_case1_seed43,4,baseline_bestcase,0,1,ok,107.804995,1,9
medium_n50_s4_a3_case1_seed43,4,baseline_worst_immediate,0,1,ok,89.926993,1,8
medium_n50_s4_a3_case1_seed43,4,vi,0,1,ok,50.766286,1,5
medium_n50_s4_a3_case2_seed44,4,baseline_nominal,0,1,ok,94.605526,1,9
medium_n50_s4_a3_case2_seed44,4,baseline_bestcase,0,1,ok,77.703803,1,6
medium_n50_s4_a3_case2_seed44,4,baseline_worst_immediate,0,1,ok,95.181544,1,8
medium_n50_s4_a3_case2_seed44,4,vi,0,1,ok,70.850773,1,7
medium_n50_s4_a3_case3_seed45,4,baseline_nominal,0,1,ok,115.172684,1,8
medium_n50_s4_a3_case3_seed45,4,baseline_bestcase,0,1,ok,91.095864,1,6
medium_n50_s4_a3_case3_seed45,4,baseline_worst_immediate,0,1,ok,94.614640,1,8
medium_n50_s4_a3_case3_seed45,4,vi,0,1,ok,73.243379,1,6
medium_n50_s4_a3_case4_seed46,4,baseline_nominal,0,1,ok,90.495692,1,7
medium_n50_s4_a3_case4_seed46,4,baseline_bestcase,0,1,ok,127.171798,1,8
medium_n50_s4_a3_case4_seed46,4,baseline_worst_immediate,0,1,ok,76.490138,1,7
medium_n50_s4_a3_case4_seed46,4,vi,0,1,ok,59.852064,1,6
medium_n50_s4_a3_case5_seed47,4,baseline_nominal,0,1,ok,87.889366,1,7
medium_n50_s4_a3_case5_seed47,4,baseline_bestcase,0,1,ok,77.514165,1,6
medium_n50_s4_a3_case5_seed47,4,baseline_worst_immediate,0,1,ok,88.732111,1,7
medium_n50_s4_a3_case5_seed47,4,vi,0,1,ok,62.072825,1,6
medium_n50_s4_a3_case6_seed48,4,baseline_nominal,0,1,ok,77.540545,1,7
medium_n50_s4_a3_case6_seed48,4,baseline_bestcase,0,1,ok,96.630422,1,7
medium_n50_s4_a3_case6_seed48,4,baseline_worst_immediate,0,1,ok,45.370875,1,4
medium_n50_s4_a3_case6_seed48,4,vi,0,1,ok,45.370875,1,4
medium_n50_s4_a3_case7_seed49,4,baseline_nominal,0,1,ok,115.748443,1,9
